"state","year","atopally","defense","offense","neutral","nonagg","consul","number","transyr","atopid1","atopid2","atopid3","atopid4","atopid5","atopid6","atopid7","atopid8","atopid9","atopid10","atopid11","atopid12","atopid13","atopid14","atopid15","atopid16","atopid17","atopid18","atopid19","atopid20","atopid21","atopid22","atopid23","atopid24","atopid25","atopid26","atopid27","atopid28","atopid29","atopid30","atopid31","atopid32","atopid33","atopid34","atopid35","atopid36","atopid37","atopid38","atopid39","atopid40","atopid41","atopid42","version"
365,1980,1,1,0,1,1,1,25,1,3140,3200,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,,,,,,,,,,,,,,,,,,3
365,1981,1,1,0,1,1,1,26,1,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,3910,,,,,,,,,,,,,,,,,3
365,1982,1,1,0,1,1,1,26,0,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,3910,,,,,,,,,,,,,,,,,3
365,1983,1,1,0,1,1,1,26,0,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,3910,,,,,,,,,,,,,,,,,3
365,1984,1,1,0,1,1,1,26,0,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,3910,,,,,,,,,,,,,,,,,3
365,1985,1,1,0,1,1,1,26,0,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,3910,,,,,,,,,,,,,,,,,3
365,1986,1,1,0,1,1,1,26,0,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,3910,,,,,,,,,,,,,,,,,3
365,1987,1,1,0,1,1,1,26,1,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,3910,,,,,,,,,,,,,,,,,3
365,1988,1,1,0,1,1,1,25,0,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,,,,,,,,,,,,,,,,,,3
365,1989,1,1,0,1,1,1,25,0,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,,,,,,,,,,,,,,,,,,3
365,1990,1,1,0,1,1,1,28,1,3140,3285,3440,3500,3520,3535,3560,3580,3625,3630,3640,3642,3665,3675,3690,3740,3745,3760,3765,3775,3825,3835,3855,3880,3890,4005,4010,4015,,,,,,,,,,,,,,,3
365,1991,1,1,0,1,1,1,25,1,3140,3285,3440,3520,3535,3560,3580,3625,3630,3665,3675,3740,3760,3765,3775,3825,3835,3880,3890,4005,4010,4015,4055,4115,4130,,,,,,,,,,,,,,,,,,3
365,1992,1,1,0,1,1,1,35,1,3140,3440,3535,3560,3625,3665,3675,3740,3760,3765,3775,3825,3835,3880,3890,4005,4010,4015,4055,4115,4130,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,,,,,,,,3
365,1993,1,1,0,1,1,1,38,1,3440,3535,3625,3675,3740,3760,3765,3775,3825,3835,3880,3890,4010,4015,4055,4115,4130,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,4395,4400,4415,4470,4485,4500,4505,,,,,3
365,1994,1,1,0,1,1,1,38,1,3440,3740,3765,3775,3825,3835,3880,3890,4010,4015,4055,4115,4130,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,,,,,3
365,1995,1,1,0,1,1,1,37,1,3440,3740,3765,3775,3835,3880,3890,4010,4055,4115,4130,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,4675,,,,,,3
365,1996,1,1,0,1,1,1,38,1,3440,3740,3765,3775,3835,3880,3890,4010,4055,4115,4130,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,4675,4810,,,,,3
365,1997,1,1,0,1,1,1,41,1,3740,3765,3775,3835,3880,3890,4010,4055,4115,4130,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,4675,4810,4865,4875,4885,4890,,3
365,1998,1,1,0,1,1,1,39,0,3740,3765,3775,3835,3880,3890,4010,4055,4115,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,4810,4865,4875,4885,4890,,,,3
365,1999,1,1,0,1,1,1,39,0,3740,3765,3775,3835,3880,3890,4010,4055,4115,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,4810,4865,4875,4885,4890,,,,3
365,2000,1,1,0,1,1,1,40,1,3740,3765,3775,3835,3880,3890,4010,4055,4115,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,4810,4865,4875,4885,4890,4940,,,3
365,2001,1,1,0,1,1,1,42,1,3740,3765,3775,3835,3880,3890,4010,4055,4115,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4385,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,4810,4865,4875,4885,4890,4940,4980,4990,3
365,2002,1,1,0,1,1,1,42,1,3740,3765,3775,3835,3880,3890,4010,4055,4115,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4300,4305,4365,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,4810,4865,4875,4885,4890,4940,4980,4990,5000,3
365,2003,1,1,0,1,1,1,42,1,3740,3765,3775,3835,3880,3890,4010,4055,4115,4145,4170,4220,4230,4235,4240,4245,4255,4265,4270,4305,4365,4395,4400,4415,4470,4485,4500,4505,4560,4570,4605,4635,4810,4865,4875,4885,4890,4940,4980,4990,5000,5035,3
366,1923,1,1,0,0,0,1,1,1,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1924,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1925,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1926,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1927,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1928,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1929,1,1,0,0,1,1,2,1,2110,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1930,1,1,0,0,1,1,2,0,2110,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1931,1,1,0,0,1,1,2,0,2110,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1932,1,1,0,0,1,1,3,1,2110,2240,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1933,1,1,0,0,1,1,3,0,2110,2240,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1934,1,1,0,0,1,1,4,1,2110,2240,2290,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1935,1,1,0,0,1,1,4,0,2110,2240,2290,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1936,1,1,0,0,1,1,4,0,2110,2240,2290,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1937,1,1,0,0,1,1,4,0,2110,2240,2290,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1938,1,1,0,0,1,1,4,0,2110,2240,2290,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1939,1,1,0,1,1,1,6,1,2110,2240,2290,2345,2455,2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1940,1,1,0,1,1,1,4,1,2110,2345,2455,2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1991,1,0,0,0,1,0,1,1,3740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1992,1,0,0,1,1,1,4,1,3740,4285,4290,4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1993,1,0,0,1,1,1,5,1,3740,4285,4290,4315,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1994,1,0,0,1,1,1,5,0,3740,4285,4290,4315,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1995,1,0,0,1,1,1,5,0,3740,4285,4290,4315,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1996,1,0,0,1,1,1,6,1,3740,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1997,1,0,0,1,1,1,6,0,3740,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1998,1,0,0,1,1,1,6,0,3740,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,1999,1,0,0,1,1,1,6,0,3740,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,2000,1,0,0,1,1,1,6,0,3740,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,2001,1,0,0,1,1,1,6,0,3740,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,2002,1,0,0,1,1,1,6,0,3740,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
366,2003,1,1,0,1,1,1,7,1,3180,3740,4285,4290,4315,4410,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1923,1,1,0,0,0,1,1,1,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1924,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1925,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1926,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1927,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1928,1,1,0,0,0,1,1,0,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1929,1,1,0,0,1,1,2,1,2110,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1930,1,1,0,0,1,1,2,0,2110,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1931,1,1,0,0,1,1,2,0,2110,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1932,1,1,0,0,1,1,3,1,2110,2240,2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1933,1,1,0,0,1,1,3,0,2110,2240,2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1934,1,1,0,0,1,1,4,1,2110,2240,2285,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1935,1,1,0,0,1,1,4,0,2110,2240,2285,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1936,1,1,0,0,1,1,4,0,2110,2240,2285,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1937,1,1,0,0,1,1,4,0,2110,2240,2285,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1938,1,1,0,0,1,1,4,0,2110,2240,2285,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1939,1,1,0,1,1,1,6,1,2110,2240,2285,2345,2460,2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1940,1,1,0,1,1,1,4,1,2110,2345,2460,2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1991,1,0,0,0,1,0,1,1,3740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1992,1,0,0,1,1,1,3,1,3740,4280,4310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1993,1,0,0,1,1,1,4,1,3740,4280,4310,4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1994,1,0,0,1,1,1,4,0,3740,4280,4310,4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1995,1,0,0,1,1,1,6,1,3740,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1996,1,0,0,1,1,1,6,0,3740,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1997,1,0,0,1,1,1,6,0,3740,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1998,1,0,0,1,1,1,6,0,3740,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,1999,1,0,0,1,1,1,6,0,3740,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,2000,1,0,0,1,1,1,6,0,3740,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,2001,1,0,0,1,1,1,6,0,3740,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,2002,1,0,0,1,1,1,6,0,3740,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
367,2003,1,1,0,1,1,1,7,1,3180,3740,4280,4310,4440,4715,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1926,1,0,0,1,1,0,1,1,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1927,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1928,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1929,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1930,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1931,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1932,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1933,1,0,0,1,1,0,1,0,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1934,1,0,0,1,1,1,2,1,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1935,1,0,0,1,1,1,2,0,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1936,1,0,0,1,1,1,2,0,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1937,1,0,0,1,1,1,2,0,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1938,1,0,0,1,1,1,2,0,2185,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1939,1,1,0,1,1,1,3,1,2185,2345,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1940,1,1,0,0,0,1,2,1,2345,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1991,1,0,0,0,1,0,2,1,3740,4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1992,1,0,0,1,1,1,5,1,3740,4055,4140,4215,4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1993,1,0,0,1,1,1,5,0,3740,4055,4140,4215,4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1994,1,0,0,1,1,1,8,1,3740,4055,4140,4215,4320,4545,4565,4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1995,1,0,0,1,1,1,9,1,3740,4055,4215,4320,4545,4565,4575,4670,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1996,1,0,0,1,1,1,10,1,3740,4055,4215,4320,4545,4565,4575,4670,4685,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1997,1,0,0,1,1,1,10,0,3740,4055,4215,4320,4545,4565,4575,4670,4685,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1998,1,0,0,1,1,1,10,0,3740,4055,4215,4320,4545,4565,4575,4670,4685,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,1999,1,0,0,1,1,1,10,0,3740,4055,4215,4320,4545,4565,4575,4670,4685,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,2000,1,0,0,1,1,1,10,0,3740,4055,4215,4320,4545,4565,4575,4670,4685,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,2001,1,0,0,1,1,1,10,0,3740,4055,4215,4320,4545,4565,4575,4670,4685,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,2002,1,0,0,1,1,1,11,1,3740,4055,4215,4320,4545,4565,4575,4670,4685,4805,5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
368,2003,1,1,0,1,1,1,12,1,3180,3740,4055,4215,4320,4545,4565,4575,4670,4685,4805,5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
369,1991,1,0,0,1,1,1,1,1,4120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
369,1992,1,0,0,1,1,1,7,1,3740,4120,4205,4225,4260,4340,4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
369,1993,1,0,0,1,1,1,8,1,3740,4120,4205,4225,4260,4340,4345,4490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
369,1994,1,0,0,1,1,1,10,1,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
369,1995,1,0,0,1,1,1,13,1,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,4710,4715,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
369,1996,1,0,0,1,1,1,16,1,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,4710,4715,4730,4815,4850,4855,,,,,,,,,,,,,,,,,,,,,,,,,,,3
369,1997,1,0,0,1,1,1,18,1,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,4710,4715,4730,4815,4850,4855,4875,4880,,,,,,,,,,,,,,,,,,,,,,,,,3
369,1998,1,0,0,1,1,1,18,0,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,4710,4715,4730,4815,4850,4855,4875,4880,,,,,,,,,,,,,,,,,,,,,,,,,3
369,1999,1,0,0,1,1,1,18,0,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,4710,4715,4730,4815,4850,4855,4875,4880,,,,,,,,,,,,,,,,,,,,,,,,,3
369,2000,1,0,0,1,1,1,18,0,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,4710,4715,4730,4815,4850,4855,4875,4880,,,,,,,,,,,,,,,,,,,,,,,,,3
369,2001,1,0,0,1,1,1,18,0,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,4710,4715,4730,4815,4850,4855,4875,4880,,,,,,,,,,,,,,,,,,,,,,,,,3
369,2002,1,0,0,1,1,1,19,1,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,4710,4715,4730,4815,4850,4855,4875,4880,5025,,,,,,,,,,,,,,,,,,,,,,,,3
369,2003,1,0,0,1,1,1,19,0,3740,4120,4205,4225,4260,4340,4345,4490,4545,4620,4710,4715,4730,4815,4850,4855,4875,4880,5025,,,,,,,,,,,,,,,,,,,,,,,,3
370,1992,1,0,0,1,1,1,2,1,4275,4390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,1993,1,1,0,1,1,1,6,1,3740,4275,4390,4400,4460,4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,1994,1,1,0,1,1,1,7,1,3740,4220,4275,4390,4400,4460,4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,1995,1,1,0,1,1,1,10,1,3740,4220,4275,4390,4400,4460,4515,4670,4675,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,1996,1,1,0,1,1,1,12,1,3740,4220,4275,4390,4400,4460,4515,4670,4675,4730,4765,4780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,1997,1,1,0,1,1,1,14,1,3740,4220,4275,4390,4400,4460,4515,4670,4675,4730,4765,4780,4865,4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,1998,1,1,0,1,1,1,13,0,3740,4220,4275,4390,4400,4460,4515,4670,4730,4765,4780,4865,4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,1999,1,1,0,1,1,1,13,0,3740,4220,4275,4390,4400,4460,4515,4670,4730,4765,4780,4865,4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,2000,1,1,0,1,1,1,15,1,3740,4220,4275,4390,4400,4460,4515,4670,4730,4765,4780,4865,4870,4950,4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,2001,1,1,0,1,1,1,16,1,3740,4220,4275,4390,4400,4460,4515,4670,4730,4765,4780,4865,4870,4950,4955,4975,,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,2002,1,1,0,1,1,1,17,1,3740,4220,4275,4390,4400,4460,4515,4670,4730,4765,4780,4865,4870,4950,4955,4975,5005,,,,,,,,,,,,,,,,,,,,,,,,,,3
370,2003,1,1,0,1,1,1,17,0,3740,4220,4275,4390,4400,4460,4515,4670,4730,4765,4780,4865,4870,4950,4955,4975,5005,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,1991,1,0,0,0,1,1,1,1,4130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,1992,1,1,0,0,1,1,3,1,3740,4130,4220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,1993,1,1,0,0,1,1,5,1,3740,4130,4220,4400,4445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,1994,1,1,0,0,1,1,6,1,3740,4130,4220,4400,4445,4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,1995,1,1,0,0,1,1,7,1,3740,4130,4220,4400,4445,4630,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,1996,1,1,0,1,1,1,8,1,3740,4130,4220,4400,4445,4630,4700,4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,1997,1,1,0,1,1,1,9,1,3740,4130,4220,4400,4445,4630,4700,4815,4890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,1998,1,1,0,1,1,1,8,0,3740,4220,4400,4445,4630,4700,4815,4890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,1999,1,1,0,1,1,1,10,1,3740,4220,4400,4445,4630,4700,4815,4890,4925,4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,2000,1,1,0,1,1,1,10,0,3740,4220,4400,4445,4630,4700,4815,4890,4925,4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,2001,1,1,0,1,1,1,11,1,3740,4220,4400,4445,4630,4700,4815,4890,4925,4930,4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,2002,1,1,0,1,1,1,11,1,3740,4220,4400,4445,4630,4700,4815,4890,4925,4930,4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
371,2003,1,1,0,1,1,1,11,0,3740,4220,4400,4445,4630,4700,4815,4890,4925,4930,4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
372,1993,1,1,0,1,1,1,4,1,4220,4400,4425,4455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
372,1994,1,1,0,1,1,1,6,1,3740,4220,4400,4425,4455,4540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
372,1995,1,1,0,1,1,1,7,1,3740,4220,4400,4425,4455,4540,4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
372,1996,1,1,0,1,1,1,8,1,3740,4220,4400,4425,4455,4540,4665,4835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
372,1997,1,1,0,1,1,1,7,0,3740,4220,4400,4455,4540,4665,4835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
372,1998,1,1,0,1,1,1,7,0,3740,4220,4400,4455,4540,4665,4835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
372,1999,1,1,0,1,1,1,8,1,3740,4220,4400,4455,4540,4665,4835,4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
372,2000,1,1,0,1,1,1,7,0,3740,4400,4455,4540,4665,4835,4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
372,2001,1,1,0,1,1,1,7,0,3740,4400,4455,4540,4665,4835,4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
